OBJECTID,codigo_ine,UGL_SG,NOMBRE,area_m2,SHAPE.STLength(),uso_suelo
1018,18105,4.0,,125.39443178,41.56555635760283,Sistemas Generales. Espacios libres
1019,18105,4.0,,56.48534925,32.55644277503898,Sistemas Generales. Espacios libres
1020,18105,5.0,,2500.087812545,223.58078439323384,Sistemas Generales. Equipamientos
1021,18105,4.0,,4675.1911194,457.5372518288031,Sistemas Generales. Espacios libres
1022,18105,5.0,,21.91229688,19.41630390883108,Sistemas Generales. Equipamientos
1023,18106,2.0,,123368.76610148,3115.6178580036394,Residencial
1024,18106,2.0,,6587.036549955,383.12551856707597,Residencial
1025,18106,2.0,,2637.12873902,211.7546249260463,Residencial
1026,18107,4.0,SG-ZV-J6,4121.087190995,328.63866985215026,Sistemas Generales. Espacios libres
1027,18107,5.0,SG-EQ-J10,4696.801725605,291.1686603170612,Sistemas Generales. Equipamientos
1028,18107,5.0,SG-EQ-J2,608.45945147,94.91732105873639,Sistemas Generales. Equipamientos
1029,18107,5.0,SG-EQ-J9,1396.77730847,160.23173981637206,Sistemas Generales. Equipamientos
1030,18107,4.0,SG-ZV-J4,177.56917457,65.49181616212971,Sistemas Generales. Espacios libres
1031,18107,5.0,SG-EQ-J5,321.7538654,73.34800056217807,Sistemas Generales. Equipamientos
1032,18107,5.0,SG-EQ-J3,619.71501798,106.4407315769749,Sistemas Generales. Equipamientos
1033,18107,5.0,SG-EQ-J7,1129.71597676,145.80031876557138,Sistemas Generales. Equipamientos
1034,18107,2.0,,252049.10813568,5544.953053883051,Residencial
1035,18107,5.0,SG-EQ-J8,210.757204545,61.24041520576734,Sistemas Generales. Equipamientos
1036,18107,5.0,SG-EQ-J11,3853.0992034,250.03273159517377,Sistemas Generales. Equipamientos
1037,18107,4.0,SG-ZV-J8,783.8044131,180.67833277708812,Sistemas Generales. Espacios libres
1038,18107,5.0,SG-EQ-J4,481.175400215,92.35859503871258,Sistemas Generales. Equipamientos
1039,18107,5.0,SG-EQ-J6,703.06822998,106.18553210964352,Sistemas Generales. Equipamientos
1040,18109,2.0,,59455.679772265,3433.3958746297762,Residencial
1041,18114,2.0,,368001.905389055,5619.362672522074,Residencial
1042,18114,5.0,,11273.028395745,457.55358461001504,Sistemas Generales. Equipamientos
1043,18115,1.0,,15051.395678365,718.7346119279813,Industrial
1044,18115,1.0,,3730.087562575,355.3869417357941,Industrial
1045,18115,1.0,,22120.868314925,678.853637649842,Industrial
1046,18115,2.0,,945575.919123405,7349.554143394196,Residencial
1047,18115,1.0,,68674.504329665,1696.5088238756389,Industrial
1048,18116,5.0,SG-EQ-08,794.09362579,115.13327128132158,Sistemas Generales. Equipamientos
1049,18116,4.0,SG-EL-01,156.49080083,78.07235179161529,Sistemas Generales. Espacios libres
1050,18116,2.0,,380802.31214644,18047.426344080777,Residencial
1051,18116,5.0,SG-EQ-06,1738.598941935,199.4615818509628,Sistemas Generales. Equipamientos
1052,18116,5.0,SG-EQ-07,3030.39773659,257.5766947952147,Sistemas Generales. Equipamientos
1053,18116,5.0,SG-EQ-01,8658.53309773,500.9174890535811,Sistemas Generales. Equipamientos
1054,18116,5.0,SG-EQ-03,1168.64714199,165.33271945965683,Sistemas Generales. Equipamientos
1055,18116,4.0,SG-EL-01,2358.07417681,244.57027530546364,Sistemas Generales. Espacios libres
1056,18116,5.0,SG-EQ-02,1109.01430434,163.98118344285228,Sistemas Generales. Equipamientos
1057,18116,5.0,SG-EQ-09,4949.15359565,357.95116075128936,Sistemas Generales. Equipamientos
1058,18116,6.0,SG-OT-01,829.236848855,133.1311064919306,Sistemas Generales. Infraestructuras
1059,18116,1.0,,62072.47605587,1245.6592150902945,Industrial
1060,18116,5.0,SG-EQ-05,4824.903480545,382.96219038530944,Sistemas Generales. Equipamientos
1061,18116,5.0,SG-EQ-04,154.72166415,50.07583397852246,Sistemas Generales. Equipamientos
1062,18116,4.0,SG-EL-01,18634.823521655,624.0627990732285,Sistemas Generales. Espacios libres
1063,18116,4.0,SG-EL-01,4402.10480453,355.4379795039572,Sistemas Generales. Espacios libres
1064,18117,2.0,,155200.073600855,3473.039039913462,Residencial
1065,18117,2.0,,2119.241650515,201.31731375572085,Residencial
1066,18119,5.0,,27213.09105795,2801.612910018549,Sistemas Generales. Equipamientos
1067,18119,4.0,,22683.097441885,5390.357633905171,Sistemas Generales. Espacios libres
1068,18119,2.0,,529627.444430285,27854.424608430712,Residencial
1069,18120,2.0,,90275.07269731,2344.8345172278946,Residencial
1070,18122,3.0,,36736.776949975,1151.6944674211568,Terciario
1071,18122,6.0,D,285.0170195,60.473675785698,Sistemas Generales. Infraestructuras
1072,18122,2.0,,12038.48020179,1120.73776113795,Residencial
1073,18122,6.0,D,46.550079055,27.334481201726717,Sistemas Generales. Infraestructuras
1074,18122,1.0,,166224.34497858,2439.213127052606,Industrial
1075,18122,2.0,RF-A.8A,39061.438522005,1043.8337725757922,Residencial
1076,18122,1.0,,141989.1235935,3016.8779586306327,Industrial
1077,18122,1.0,,263321.56554321,3214.4382485534666,Industrial
1078,18122,6.0,TR,214.15318203,71.90505732655723,Sistemas Generales. Infraestructuras
1079,18122,3.0,,19466.08757339,903.0356011288357,Terciario
1080,18122,2.0,,253901.281727205,2416.7143615477303,Residencial
1081,18122,6.0,D,281.25023125,60.307031957268855,Sistemas Generales. Infraestructuras
1082,18122,2.0,,38150.264126615,1063.2410585269174,Residencial
1083,18122,2.0,LJ-A.2E-PEÑAS_SUR,99429.93957219,1613.0899513846487,Residencial
1084,18122,2.0,,30221.58300845,1598.6848073902615,Residencial
1085,18122,1.0,,114783.06802199,1498.371869558887,Industrial
1086,18122,2.0,,204257.319930605,3192.9955561478746,Residencial
1087,18122,2.0,LJ-A.2D/E-EL_VISO,70268.327904725,1690.1987325287298,Residencial
1088,18122,6.0,D,283.072538375,60.24722051743976,Sistemas Generales. Infraestructuras
1089,18122,6.0,D,506.990074835,100.56749869258854,Sistemas Generales. Infraestructuras
1090,18122,2.0,,133012.338123515,2543.735789650273,Residencial
1091,18122,2.0,,97471.45496488,3744.998106967406,Residencial
1092,18122,6.0,D,281.64031176,60.43941618134624,Sistemas Generales. Infraestructuras
1093,18122,2.0,,59364.89483308,1361.4227966999074,Residencial
1094,18122,2.0,,1489210.991495575,24288.497052323248,Residencial
1095,18122,2.0,,37942.352852725,1139.693747628309,Residencial
1096,18122,2.0,,32701.232125895,765.3066288041546,Residencial
1097,18122,2.0,,26287.32255762,1116.042629440993,Residencial
1098,18122,2.0,,25792.368051525,649.1042770773013,Residencial
1099,18122,6.0,D,293.767376655,73.61939430915353,Sistemas Generales. Infraestructuras
1100,18122,2.0,,39285.82977587,1967.2915191012182,Residencial
1101,18122,2.0,,72105.42720166,1118.7045217845528,Residencial
1102,18122,2.0,,105385.08464508,2173.2919014925287,Residencial
1103,18122,6.0,D,231.47095627,68.8033566814444,Sistemas Generales. Infraestructuras
1104,18124,2.0,,66468.25974254,1635.1261799431727,Residencial
1105,18127,4.0,,34509.37946761,756.7857977944316,Sistemas Generales. Espacios libres
1106,18127,5.0,,544.097006015,92.49462618724998,Sistemas Generales. Equipamientos
1107,18127,4.0,,206.053674335,60.83165332725097,Sistemas Generales. Espacios libres
1108,18127,4.0,,3970.861642575,340.9042387546267,Sistemas Generales. Espacios libres
1109,18127,4.0,,574.98445241,101.15627261656479,Sistemas Generales. Espacios libres
1110,18127,4.0,,328.03322901,79.37604993703717,Sistemas Generales. Espacios libres
1111,18127,4.0,,1186.317215505,205.86879013350742,Sistemas Generales. Espacios libres
1112,18127,5.0,,11262.787632705,627.1005743164316,Sistemas Generales. Equipamientos
1113,18127,5.0,,954.873834025,132.95897629659035,Sistemas Generales. Equipamientos
1114,18127,4.0,,1518.782958025,157.29302326222427,Sistemas Generales. Espacios libres
1115,18127,4.0,,591.67332813,102.88387454890852,Sistemas Generales. Espacios libres
1116,18127,5.0,,34444.797962445,787.1027477376358,Sistemas Generales. Equipamientos
1117,18127,4.0,,297.131059865,132.5625724915642,Sistemas Generales. Espacios libres
1118,18127,5.0,,1831.65909918,216.28586025790074,Sistemas Generales. Equipamientos
1119,18127,5.0,,3190.600766115,251.99248698323987,Sistemas Generales. Equipamientos
1120,18127,5.0,,5711.25910495,374.04424027443036,Sistemas Generales. Equipamientos
1121,18127,4.0,,2893.264174425,420.96322440882494,Sistemas Generales. Espacios libres
1122,18127,4.0,,139.15329934,58.356656962213144,Sistemas Generales. Espacios libres
1123,18127,5.0,,2583.215770585,236.00976969759478,Sistemas Generales. Equipamientos
1124,18127,4.0,,1490.800295345,160.44835403485374,Sistemas Generales. Espacios libres
1125,18127,5.0,,4439.275744335,308.02819223011744,Sistemas Generales. Equipamientos
1126,18127,13.0,,2356.90772723,446.89624482193403,
1127,18127,5.0,,4007.4261131,277.89768951648256,Sistemas Generales. Equipamientos
1128,18127,5.0,,640.71074585,113.8437862450971,Sistemas Generales. Equipamientos
1129,18127,1.0,,1010.398339785,150.43405291054185,Industrial
1130,18127,13.0,,4675.853359905,338.5511443676319,
1131,18127,4.0,,832.36179752,117.36380349193031,Sistemas Generales. Espacios libres
1132,18127,4.0,,947.28656072,210.89414729980714,Sistemas Generales. Espacios libres
1133,18127,5.0,,1377.355281735,154.52740187621637,Sistemas Generales. Equipamientos
1134,18127,4.0,,244.426172285,67.15246453646233,Sistemas Generales. Espacios libres
1135,18127,1.0,,531.40243398,298.2642064745576,Industrial
1136,18127,4.0,,1139.695128715,865.1196661180277,Sistemas Generales. Espacios libres
1137,18127,2.0,,1957.31787393,427.39576527257134,Residencial
1138,18127,4.0,,2270.04013751,477.55084305171135,Sistemas Generales. Espacios libres
1139,18127,13.0,,35998.101108975,5588.719275466428,
1140,18127,5.0,,18444.30784718,566.6435945951458,Sistemas Generales. Equipamientos
1141,18127,13.0,,7073.147598235,939.4686723939723,
1142,18127,2.0,UE-1,5578.609411575,291.05134886617947,Residencial
1143,18127,4.0,,158.445637455,64.36284516241557,Sistemas Generales. Espacios libres
1144,18127,5.0,,761.047132505,133.9968187513081,Sistemas Generales. Equipamientos
1145,18127,1.0,,51431.129234735,1036.8731682982639,Industrial
1146,18127,4.0,,7977.867459775,500.7013512004087,Sistemas Generales. Espacios libres
1147,18127,1.0,,4251.172873085,305.9150422072867,Industrial
1148,18127,2.0,UEU-13,57158.663850375,975.3032518179424,Residencial
1149,18127,4.0,,489.202797345,142.76349268779634,Sistemas Generales. Espacios libres
1150,18127,5.0,,15142.53256554,565.5833993143827,Sistemas Generales. Equipamientos
1151,18127,5.0,,9790.245519515,605.7861077362634,Sistemas Generales. Equipamientos
1152,18127,5.0,,799.859169405,107.87451812781589,Sistemas Generales. Equipamientos
1153,18127,5.0,,14871.3420266,564.9272242859429,Sistemas Generales. Equipamientos
1154,18127,2.0,,1169108.105312765,21898.704416221462,Residencial
1155,18127,4.0,,191.22764414,121.22080897276294,Sistemas Generales. Espacios libres
1156,18127,4.0,,314.75184288,71.07022760218801,Sistemas Generales. Espacios libres
1157,18127,5.0,,609.73612651,108.38222531489926,Sistemas Generales. Equipamientos
1158,18127,5.0,,5158.575691155,318.31911155530156,Sistemas Generales. Equipamientos
1159,18127,4.0,,3540.92018967,497.6662462316501,Sistemas Generales. Espacios libres
1160,18127,4.0,,76.822426345,75.14490709140806,Sistemas Generales. Espacios libres
1161,18127,4.0,,430.575249205,114.49677175175212,Sistemas Generales. Espacios libres
1162,18127,4.0,,2390.047628425,396.1061621197651,Sistemas Generales. Espacios libres
1163,18127,13.0,,7918.47595232,1755.2077335770034,
1164,18128,2.0,,126994.366815865,3852.594680225634,Residencial
1165,18132,4.0,,168.021587955,62.70797199265351,Sistemas Generales. Espacios libres
1166,18132,3.0,,2132.464303055,210.8377565515797,Terciario
1167,18132,5.0,,4411.728742205,300.2844606670952,Sistemas Generales. Equipamientos
1168,18132,4.0,,448.923245305,102.32832318900593,Sistemas Generales. Espacios libres
1169,18132,4.0,,6462.581205115,1030.7333499093004,Sistemas Generales. Espacios libres
1170,18132,5.0,,448.270499475,93.22324176305555,Sistemas Generales. Equipamientos
1171,18132,2.0,,24898.28903826,717.1172065086641,Residencial
1172,18132,4.0,,1383.47865887,336.30584548506204,Sistemas Generales. Espacios libres
1173,18132,2.0,,2168.244013925,204.9186034934569,Residencial
1174,18132,2.0,,94234.946466895,2828.5317195424245,Residencial
1175,18132,5.0,,503.034119545,94.60502759031736,Sistemas Generales. Equipamientos
1176,18132,5.0,,167.066039895,56.12448991139813,Sistemas Generales. Equipamientos
1177,18132,5.0,,583.50804578,97.17323588179364,Sistemas Generales. Equipamientos
1178,18132,2.0,,10490.8738328,518.4045451769698,Residencial
1179,18132,2.0,,24183.17171709,1216.1051254727458,Residencial
1180,18132,4.0,,390.78661379,171.4211557297082,Sistemas Generales. Espacios libres
1181,18132,2.0,,9926.28146646,669.8594532000694,Residencial
1182,18132,5.0,,302.20600576,70.29709640913643,Sistemas Generales. Equipamientos
1183,18132,2.0,,7750.55529293,355.09403302592324,Residencial
1184,18132,5.0,,340.06955826,73.57154454946613,Sistemas Generales. Equipamientos
1185,18132,5.0,,2181.608956225,188.25229578255517,Sistemas Generales. Equipamientos
1186,18132,4.0,,1409.795567685,231.5720009280116,Sistemas Generales. Espacios libres
1187,18132,5.0,,3844.04842352,260.4715552757937,Sistemas Generales. Equipamientos
1188,18132,5.0,,1509.31220248,205.72680198765494,Sistemas Generales. Equipamientos
1189,18132,5.0,,354.3674229,75.60457758066853,Sistemas Generales. Equipamientos
1190,18132,2.0,,245094.5237936,5313.951048666254,Residencial
1191,18132,4.0,,1398.160427525,173.90649204618532,Sistemas Generales. Espacios libres
1192,18132,2.0,,19038.54891659,803.7106843560944,Residencial
1193,18132,5.0,,23.94331935,20.09466532889937,Sistemas Generales. Equipamientos
1194,18132,5.0,,498.46504914,105.50198810971105,Sistemas Generales. Equipamientos
1195,18132,4.0,,2638.45841268,344.49641513328476,Sistemas Generales. Espacios libres
1196,18132,5.0,,9970.82688706,409.35731306986156,Sistemas Generales. Equipamientos
1197,18132,5.0,,937.113501925,122.46749797290198,Sistemas Generales. Equipamientos
1198,18132,4.0,,847.41432948,135.51940357185853,Sistemas Generales. Espacios libres
1199,18132,4.0,,619.71388162,103.20427586096872,Sistemas Generales. Espacios libres
1200,18132,5.0,,200.836511875,60.5585813714911,Sistemas Generales. Equipamientos
1201,18132,2.0,,252098.406286415,6635.936095647866,Residencial
1202,18132,4.0,,858.787144415,124.07472881498246,Sistemas Generales. Espacios libres
1203,18132,5.0,,11563.255250005,434.3910401814514,Sistemas Generales. Equipamientos
1204,18132,5.0,,750.189392545,129.09969428373327,Sistemas Generales. Equipamientos
1205,18132,4.0,,374.34444702,211.46162534413716,Sistemas Generales. Espacios libres
1206,18132,4.0,,460.113974045,128.0595795158378,Sistemas Generales. Espacios libres
1207,18132,2.0,,167137.74685581,4786.24369110024,Residencial
1208,18132,4.0,,2155.106086515,189.16692685917718,Sistemas Generales. Espacios libres
1209,18132,5.0,,421.2828815,87.66862875266047,Sistemas Generales. Equipamientos
1210,18132,5.0,,350.418352095,82.85106300001029,Sistemas Generales. Equipamientos
1211,18132,5.0,,371.67233351,77.13290969021837,Sistemas Generales. Equipamientos
1212,18132,5.0,,64.43709112,34.538196154686425,Sistemas Generales. Equipamientos
1213,18132,5.0,,400.386889335,99.12294054959523,Sistemas Generales. Equipamientos
1214,18132,5.0,,173.15563101,55.31293381561168,Sistemas Generales. Equipamientos
1215,18132,2.0,,93239.9261464,3577.5287091687114,Residencial
1216,18132,5.0,,918.896281875,140.45438640979197,Sistemas Generales. Equipamientos
1217,18132,2.0,,211208.12943796,2157.34506073048,Residencial
1218,18132,5.0,,1443.097794545,159.19342511702177,Sistemas Generales. Equipamientos
1219,18132,5.0,,3584.489249315,282.21227620957126,Sistemas Generales. Equipamientos
1220,18132,5.0,,825.505939295,113.70493122031405,Sistemas Generales. Equipamientos
1221,18132,3.0,,10798.152963675,441.0030636040501,Terciario
1222,18132,4.0,,223.64803602,64.17971648043375,Sistemas Generales. Espacios libres
1223,18132,4.0,,2136.953165405,205.66022648948868,Sistemas Generales. Espacios libres
1224,18132,5.0,,418.257598995,101.63003806559453,Sistemas Generales. Equipamientos
1225,18132,5.0,,3162.59671908,225.29509440795505,Sistemas Generales. Equipamientos
1226,18132,5.0,,140.830749865,47.70659662610553,Sistemas Generales. Equipamientos
1227,18132,5.0,,4948.819456425,292.74564170633005,Sistemas Generales. Equipamientos
1228,18132,4.0,,756.571892725,379.62098705577455,Sistemas Generales. Espacios libres
1229,18132,5.0,,815.146000275,131.39096930086507,Sistemas Generales. Equipamientos
1230,18132,5.0,,411.132459965,85.95577057737245,Sistemas Generales. Equipamientos
1231,18132,5.0,,623.28535251,100.75033715907969,Sistemas Generales. Equipamientos
1232,18132,5.0,,1275.98634494,152.82131825649725,Sistemas Generales. Equipamientos
1233,18132,5.0,,174.719954565,52.958643914724725,Sistemas Generales. Equipamientos
1234,18132,4.0,,398.967804955,87.31215751613021,Sistemas Generales. Espacios libres
1235,18132,5.0,,2095.765209735,257.93582852622313,Sistemas Generales. Equipamientos
1236,18132,4.0,,5512.489949595,312.19996063758856,Sistemas Generales. Espacios libres
1237,18132,2.0,,7067.252418925,369.89688776484167,Residencial
1238,18132,4.0,,629.14157925,117.67294371738126,Sistemas Generales. Espacios libres
1239,18132,5.0,,43.724969775,27.99789954652473,Sistemas Generales. Equipamientos
1240,18132,4.0,,210.738845895,94.39267935666915,Sistemas Generales. Espacios libres
1241,18132,5.0,,4295.913891835,264.47896281814735,Sistemas Generales. Equipamientos
1242,18132,2.0,,51193.053033,2014.7022692292578,Residencial
1243,18132,4.0,,1556.786972155,291.69269089433686,Sistemas Generales. Espacios libres
1244,18132,4.0,,515.757256595,175.1491209262691,Sistemas Generales. Espacios libres
1245,18132,4.0,,1278.40374078,145.76803614370473,Sistemas Generales. Espacios libres
1246,18132,4.0,,493.904316285,88.61879063089754,Sistemas Generales. Espacios libres
1247,18132,2.0,,24899.571446825,1397.4795365130951,Residencial
1248,18132,5.0,,390.79019113,79.09974528946158,Sistemas Generales. Equipamientos
1249,18133,5.0,EQ.01,10160.88631423,407.0860139485013,Sistemas Generales. Equipamientos
1250,18133,4.0,EL.03,235.182455015,73.17120163245795,Sistemas Generales. Espacios libres
1251,18133,4.0,EL.04,264.673391055,67.31719123840301,Sistemas Generales. Espacios libres
1252,18133,2.0,,205222.216039685,5284.743723959132,Residencial
1253,18133,5.0,EQ.02,26851.0085989,835.8246032656222,Sistemas Generales. Equipamientos
1254,18133,4.0,EL.02,8570.487619,369.21802268805976,Sistemas Generales. Espacios libres
1255,18133,1.0,,3073.76471857,309.5239289228174,Industrial
1256,18133,1.0,,5324.472403005,420.7875753222846,Industrial
1257,18135,5.0,SG-EQ-06,1665.76037001,203.3439572002361,Sistemas Generales. Equipamientos
1258,18135,5.0,SG-EQ-08,615.0708728,99.53129667824992,Sistemas Generales. Equipamientos
1259,18135,2.0, ,5561.436516795,359.8866236702335,Residencial
1260,18135,5.0,SG-EQ-04,12135.65537107,445.93300513193833,Sistemas Generales. Equipamientos
1261,18135,4.0,SG-EL-03,16914.528069605,795.8021189112736,Sistemas Generales. Espacios libres
1262,18135,2.0, ,19649.75192422,881.5750481054578,Residencial
1263,18135,5.0,SG-EQ-09,311.738256805,75.54093610844257,Sistemas Generales. Equipamientos
1264,18135,4.0,SG-EL-03,19260.3575798,765.0728941850227,Sistemas Generales. Espacios libres
1265,18135,1.0, ,16435.624279515,908.7872515662391,Industrial
1266,18135,2.0, ,166547.53810321,4675.20702617638,Residencial
1267,18135,5.0,SG-EQ-02,7373.61378904,352.8498867559228,Sistemas Generales. Equipamientos
1268,18135,5.0,SG-EQ-07,287.18430194,75.6663334788474,Sistemas Generales. Equipamientos
1269,18135,4.0,SG-EL-02,1329.629040625,316.5943236448187,Sistemas Generales. Espacios libres
1270,18135,5.0,SG-EQ-05,2266.56473588,254.1295279207567,Sistemas Generales. Equipamientos
1271,18135,2.0, ,2073.64073284,182.79850075050598,Residencial
1272,18135,5.0,SG-EQ-10,138.490258445,53.807081527620895,Sistemas Generales. Equipamientos
1273,18135,4.0,SG-EL-02,1383.45401259,293.9167945795123,Sistemas Generales. Espacios libres
1274,18135,2.0, ,443690.455622055,8908.556202065496,Residencial
1275,18135,5.0,SG-EQ-01,12583.697970105,529.840696006207,Sistemas Generales. Equipamientos
1276,18135,5.0,SG-EQ-14,1954.8537306,182.34166873465182,Sistemas Generales. Equipamientos
1277,18135,2.0, ,7413.138724815,367.9877772273093,Residencial
1278,18135,5.0,SG-EQ-11,12739.097764995,467.1812589883037,Sistemas Generales. Equipamientos
1279,18135,5.0, ,876.0584546,123.87674085543063,Sistemas Generales. Equipamientos
1280,18136,1.0,,6887.0457903,429.3516395307906,Industrial
1281,18136,1.0,,8261.030427825,429.6769775490641,Industrial
1282,18136,1.0,,5689.620864645,403.70452651990695,Industrial
1283,18136,2.0,,380215.725686385,4404.288557133508,Residencial
1284,18136,1.0,,3190.359566985,235.7960336710332,Industrial
1285,18137,5.0,EQ-4,6.71475899,10.400875878658505,Sistemas Generales. Equipamientos
1286,18137,5.0,EQ-5,1586.40515683,161.5469320940595,Sistemas Generales. Equipamientos
1287,18137,5.0,EQ-6,339.44484653,76.19207647430262,Sistemas Generales. Equipamientos
1288,18137,5.0,EQ-4,389.02996985,83.39759833842756,Sistemas Generales. Equipamientos
1289,18137,4.0,EL-4,2697.673337075,302.09374798580313,Sistemas Generales. Espacios libres
1290,18137,2.0,,223630.986630935,6135.822714898989,Residencial
1291,18137,5.0,EQ-1+EQ-2+EQ-3,373.20844593,99.38163208160105,Sistemas Generales. Equipamientos
1292,18137,4.0,EL-9,997.004394355,251.70854960561007,Sistemas Generales. Espacios libres
1293,18137,4.0,EL-5,244.605005945,63.833401707132126,Sistemas Generales. Espacios libres
1294,18137,5.0,EQ-3,151.613939385,51.00234952873865,Sistemas Generales. Equipamientos
1295,18137,4.0,EL-7,404.16330853,121.54830237167857,Sistemas Generales. Espacios libres
1296,18137,5.0,EQ-5,24.550675235,19.55823800380209,Sistemas Generales. Equipamientos
1297,18137,4.0,EL-3,59.26005268,39.825566825498576,Sistemas Generales. Espacios libres
1298,18137,5.0,EQ-1 +EQ-2,1286.13935338,146.67217868157493,Sistemas Generales. Equipamientos
1299,18137,2.0,,18793.18561576,1281.5222370568172,Residencial
1300,18137,5.0,EQ-4,1530.57288204,173.7108121740526,Sistemas Generales. Equipamientos
1301,18137,4.0,EL-1,1006.89183246,131.43240773465024,Sistemas Generales. Espacios libres
1302,18137,4.0,EL-2,199.25485558,58.606193820773264,Sistemas Generales. Espacios libres
1303,18138,4.0, ,42.17215509,45.55283085033443,Sistemas Generales. Espacios libres
1304,18138,4.0, ,753.15290084,206.36953143838795,Sistemas Generales. Espacios libres
1305,18138,4.0, ,2317.89681371,215.05392212125574,Sistemas Generales. Espacios libres
1306,18138,1.0, ,3371.7519062,288.330530195939,Industrial
1307,18138,5.0,E-12,1608.845774775,164.39188364597788,Sistemas Generales. Equipamientos
1308,18138,4.0, ,198.33077183,68.42764236507912,Sistemas Generales. Espacios libres
1309,18138,4.0, ,262.0539196,70.1833671775821,Sistemas Generales. Espacios libres
1310,18138,4.0, ,139.04842039,52.80906594372929,Sistemas Generales. Espacios libres
1311,18138,4.0, ,113.452577385,50.202522320618236,Sistemas Generales. Espacios libres
1312,18138,4.0, ,542.139172215,165.83433078375435,Sistemas Generales. Espacios libres
1313,18138,1.0,  ,21081.287095085,709.5545683219191,Industrial
1314,18138,4.0, ,96.287663665,92.31030706328993,Sistemas Generales. Espacios libres
1315,18138,4.0, ,1039.470594105,125.52159617731259,Sistemas Generales. Espacios libres
1316,18138,4.0, ,658.342398645,165.84200392313045,Sistemas Generales. Espacios libres
1317,18138,2.0, ,141168.636588945,3566.093149245329,Residencial
1318,18138,4.0, ,194.248712715,57.24308705359586,Sistemas Generales. Espacios libres
1319,18138,4.0, ,4873.247174195,415.5522443797301,Sistemas Generales. Espacios libres
1320,18138,5.0,E-1,1470.8115819,153.5213117112241,Sistemas Generales. Equipamientos
1321,18138,4.0, ,102.3991752,92.73664535661342,Sistemas Generales. Espacios libres
1322,18138,3.0, ,6827.235425715,603.5739423867042,Terciario
1323,18138,5.0,E-8 E-9 E-12,11404.90225415,428.68552591983035,Sistemas Generales. Equipamientos
1324,18138,4.0, ,201.8375619,76.42579975439786,Sistemas Generales. Espacios libres
1325,18138,5.0,E-2+E-12,4516.07699574,405.09417340038175,Sistemas Generales. Equipamientos
1326,18138,3.0, ,3589.641691195,333.5289133717718,Terciario
1327,18138,4.0, ,64.811230045,28.574738829044357,Sistemas Generales. Espacios libres
1328,18138,4.0, ,1819.266322285,186.20965246914787,Sistemas Generales. Espacios libres
1329,18138,4.0, ,11633.19780276,494.58404500380027,Sistemas Generales. Espacios libres
1330,18138,4.0, ,916.39701422,197.19859368742462,Sistemas Generales. Espacios libres
1331,18138,4.0, ,215.7456114,74.47472475508837,Sistemas Generales. Espacios libres
1332,18138,4.0, ,277.40784834,125.10633473169025,Sistemas Generales. Espacios libres
1333,18138,2.0, ,448363.76160728,12457.106107457552,Residencial
1334,18138,4.0, ,1245.53438781,246.8699023906844,Sistemas Generales. Espacios libres
1335,18138,4.0, ,105.959930055,47.08009201684927,Sistemas Generales. Espacios libres
1336,18138,4.0, ,775.388312905,142.4348422324671,Sistemas Generales. Espacios libres
1337,18138,4.0, ,605.795666235,199.49847536061372,Sistemas Generales. Espacios libres
1338,18138,1.0, ,3896.691063535,267.0470738074863,Industrial
1339,18138,6.0,SI-2,1037.6361886,134.43794876102845,Sistemas Generales. Infraestructuras
1340,18138,4.0, ,130.40802777,50.43602788547985,Sistemas Generales. Espacios libres
1341,18138,5.0,E-3,35.21457162,24.102680484122182,Sistemas Generales. Equipamientos
1342,18138,5.0,E-10,146.237303835,56.72690000115794,Sistemas Generales. Equipamientos
1343,18138,4.0, ,868.40915246,218.3640754133945,Sistemas Generales. Espacios libres
1344,18138,1.0, ,34380.2851642,1833.941264174515,Industrial
1345,18138,4.0, ,204.28116058,154.89767065379013,Sistemas Generales. Espacios libres
1346,18138,2.0, ,66597.68373047,2928.7037236230694,Residencial
1347,18138,2.0, ,1.101131425,21.710554667085756,Residencial
1348,18138,4.0, ,2483.39120414,284.51203888632125,Sistemas Generales. Espacios libres
1349,18138,4.0, ,165.171874875,68.1937108324493,Sistemas Generales. Espacios libres
1350,18138,4.0, ,345.329677755,106.0163203637942,Sistemas Generales. Espacios libres
1351,18138,4.0, ,250.256548845,66.09440851443598,Sistemas Generales. Espacios libres
1352,18138,4.0, ,95.467146515,56.49221037943295,Sistemas Generales. Espacios libres
1353,18138,4.0, ,1945.205666745,234.46123737712452,Sistemas Generales. Espacios libres
1354,18138,4.0, ,93.74286793,86.02153243420067,Sistemas Generales. Espacios libres
1355,18138,4.0, ,145.843522695,54.133900989744916,Sistemas Generales. Espacios libres
1356,18138,4.0, ,184.48906498,68.47501879784636,Sistemas Generales. Espacios libres
1357,18138,4.0, ,20.5501516,18.67649037668376,Sistemas Generales. Espacios libres
1358,18138,4.0, ,417.19662746,88.37519483776417,Sistemas Generales. Espacios libres
1359,18138,3.0, ,1319.823705285,145.8157930118533,Terciario
1360,18138,5.0,E-3+E-7,394.85630044,79.73704499209957,Sistemas Generales. Equipamientos
1361,18138,5.0,E-4,1606.75517561,171.17514830542154,Sistemas Generales. Equipamientos
1362,18138,5.0,E-6,1403.5182802,169.4276236278244,Sistemas Generales. Equipamientos
1363,18138,4.0, ,1396.41285756,359.9861955986053,Sistemas Generales. Espacios libres
1364,18138,4.0, ,315.16428702,78.86018437384716,Sistemas Generales. Espacios libres
